,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
20888,STATE - ARUNACHAL PRADESH,Other residential care activities n.e.c.,11,1,10,9,0,9,2,1,1,0,0,0,0,0,0,0,0,0,11,0.1,22.65423406060606,82.20022463636361
20889,STATE - ARUNACHAL PRADESH,Social work activities without accommodation,481,235,246,283,118,165,198,117,81,33,15,18,23,11,12,10,4,6,514,0.9552845528455284,22.65423406060606,82.20022463636361
20890,STATE - ARUNACHAL PRADESH,Social work activities without accommodation for the elderly and disabled,72,46,26,26,10,16,46,36,10,2,2,0,1,1,0,1,1,0,74,1.7692307692307692,22.65423406060606,82.20022463636361
20891,STATE - ARUNACHAL PRADESH,Social work activities without accommodation for the elderly and,72,46,26,26,10,16,46,36,10,2,2,0,1,1,0,1,1,0,74,1.7692307692307692,22.65423406060606,82.20022463636361
20892,STATE - ARUNACHAL PRADESH,Other social work activities without accommodation n.e.c.,409,189,220,257,108,149,152,81,71,31,13,18,22,10,12,9,3,6,440,0.8590909090909091,22.65423406060606,82.20022463636361
20893,STATE - ARUNACHAL PRADESH,Other social work activities without accommodation n.e.c.,409,189,220,257,108,149,152,81,71,31,13,18,22,10,12,9,3,6,440,0.8590909090909091,22.65423406060606,82.20022463636361
20894,STATE - ARUNACHAL PRADESH,"Creative, arts and entertainment activities",138,120,18,28,26,2,110,94,16,46,40,6,13,11,2,33,29,4,184,6.666666666666667,22.65423406060606,82.20022463636361
20895,STATE - ARUNACHAL PRADESH,"Creative, arts and entertainment activities",138,120,18,28,26,2,110,94,16,46,40,6,13,11,2,33,29,4,184,6.666666666666667,22.65423406060606,82.20022463636361
20896,STATE - ARUNACHAL PRADESH,"Dramatic arts, music and other arts activities",138,120,18,28,26,2,110,94,16,46,40,6,13,11,2,33,29,4,184,6.666666666666667,22.65423406060606,82.20022463636361
20897,STATE - ARUNACHAL PRADESH,"Libraries, archives, museums and other cultural activities",101,62,39,25,18,7,76,44,32,3,1,2,0,0,0,3,1,2,104,1.5897435897435896,22.65423406060606,82.20022463636361
20898,STATE - ARUNACHAL PRADESH,"Libraries, archives, museums and other cultural activities",101,62,39,25,18,7,76,44,32,3,1,2,0,0,0,3,1,2,104,1.5897435897435896,22.65423406060606,82.20022463636361
20899,STATE - ARUNACHAL PRADESH,Library and archives activities,88,52,36,22,15,7,66,37,29,3,1,2,0,0,0,3,1,2,91,1.4444444444444444,22.65423406060606,82.20022463636361
20900,STATE - ARUNACHAL PRADESH,Museums activities and operation of historical sites and buildings,12,9,3,2,2,0,10,7,3,0,0,0,0,0,0,0,0,0,12,3,22.65423406060606,82.20022463636361
20901,STATE - ARUNACHAL PRADESH,Botanical and zoological gardens and nature reserves activities,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20902,STATE - ARUNACHAL PRADESH,Gambling and betting activities,29,28,1,5,5,0,24,23,1,4,4,0,1,1,0,3,3,0,33,28,22.65423406060606,82.20022463636361
20903,STATE - ARUNACHAL PRADESH,Gambling and betting activities,29,28,1,5,5,0,24,23,1,4,4,0,1,1,0,3,3,0,33,28,22.65423406060606,82.20022463636361
20904,STATE - ARUNACHAL PRADESH,Gambling and betting activities,29,28,1,5,5,0,24,23,1,4,4,0,1,1,0,3,3,0,33,28,22.65423406060606,82.20022463636361
20905,STATE - ARUNACHAL PRADESH,Sports activities and amusement and recreation activities,121,104,17,14,11,3,107,93,14,15,12,3,9,7,2,6,5,1,136,6.117647058823529,22.65423406060606,82.20022463636361
20906,STATE - ARUNACHAL PRADESH,Sports activities,49,39,10,12,9,3,37,30,7,12,10,2,8,7,1,4,3,1,61,3.9,22.65423406060606,82.20022463636361
20907,STATE - ARUNACHAL PRADESH,Operation of sports facilities,14,13,1,3,3,0,11,10,1,2,1,1,1,1,0,1,0,1,16,13,22.65423406060606,82.20022463636361
20908,STATE - ARUNACHAL PRADESH,Activities of sports clubs,10,6,4,2,2,0,8,4,4,3,3,0,0,0,0,3,3,0,13,1.5,22.65423406060606,82.20022463636361
20909,STATE - ARUNACHAL PRADESH,Other sports activities,25,20,5,7,4,3,18,16,2,7,6,1,7,6,1,0,0,0,32,4,22.65423406060606,82.20022463636361
20910,STATE - ARUNACHAL PRADESH,Other amusement and recreation activities,72,65,7,2,2,0,70,63,7,3,2,1,1,0,1,2,2,0,75,9.285714285714286,22.65423406060606,82.20022463636361
20911,STATE - ARUNACHAL PRADESH,Activities of amusement parks and theme parks,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
20912,STATE - ARUNACHAL PRADESH,Other amusement and recreation activities n.e.c.,68,61,7,2,2,0,66,59,7,3,2,1,1,0,1,2,2,0,71,8.714285714285714,22.65423406060606,82.20022463636361
20913,STATE - ARUNACHAL PRADESH,Activities of membership organizations,1766,1429,337,1244,994,250,522,435,87,220,161,59,150,112,38,70,49,21,1986,4.240356083086054,22.65423406060606,82.20022463636361
20914,STATE - ARUNACHAL PRADESH,"Activities of business, employers and professional membership",39,30,9,22,14,8,17,16,1,2,2,0,2,2,0,0,0,0,41,3.333333333333333,22.65423406060606,82.20022463636361
20915,STATE - ARUNACHAL PRADESH,Activities of business and employers membership organizations,31,25,6,18,13,5,13,12,1,0,0,0,0,0,0,0,0,0,31,4.166666666666667,22.65423406060606,82.20022463636361
20916,STATE - ARUNACHAL PRADESH,Activities of professional membership organizations,8,5,3,4,1,3,4,4,0,2,2,0,2,2,0,0,0,0,10,1.6666666666666667,22.65423406060606,82.20022463636361
20917,STATE - ARUNACHAL PRADESH,Activities of trade unions,10,9,1,8,7,1,2,2,0,2,0,2,1,0,1,1,0,1,12,9,22.65423406060606,82.20022463636361
20918,STATE - ARUNACHAL PRADESH,Activities of trade unions,10,9,1,8,7,1,2,2,0,2,0,2,1,0,1,1,0,1,12,9,22.65423406060606,82.20022463636361
20919,STATE - ARUNACHAL PRADESH,Activities of other membership organizations,1717,1390,327,1214,973,241,503,417,86,216,159,57,147,110,37,69,49,20,1933,4.250764525993884,22.65423406060606,82.20022463636361
20920,STATE - ARUNACHAL PRADESH,Activities of religious organizations,547,468,79,388,345,43,159,123,36,57,45,12,34,27,7,23,18,5,604,5.924050632911392,22.65423406060606,82.20022463636361
20921,STATE - ARUNACHAL PRADESH,Activities of political organizations,1058,838,220,762,582,180,296,256,40,139,100,39,106,78,28,33,22,11,1197,3.809090909090909,22.65423406060606,82.20022463636361
20922,STATE - ARUNACHAL PRADESH,Activities of other membership organizations n.e.c.,112,84,28,64,46,18,48,38,10,20,14,6,7,5,2,13,9,4,132,3,22.65423406060606,82.20022463636361
20923,STATE - ARUNACHAL PRADESH,Repair of computers and personal and household goods,592,555,37,196,179,17,396,376,20,75,48,27,33,22,11,42,26,16,667,15,22.65423406060606,82.20022463636361
20924,STATE - ARUNACHAL PRADESH,Repair of computers and communication equipment,52,49,3,12,11,1,40,38,2,2,2,0,0,0,0,2,2,0,54,16.333333333333332,22.65423406060606,82.20022463636361
20925,STATE - ARUNACHAL PRADESH,Repair of computers and peripheral equipment,15,14,1,5,4,1,10,10,0,0,0,0,0,0,0,0,0,0,15,14,22.65423406060606,82.20022463636361
20926,STATE - ARUNACHAL PRADESH,Repair of communication equipment,37,35,2,7,7,0,30,28,2,2,2,0,0,0,0,2,2,0,39,17.5,22.65423406060606,82.20022463636361
20927,STATE - ARUNACHAL PRADESH,Repair of personal and household goods,540,506,34,184,168,16,356,338,18,73,46,27,33,22,11,40,24,16,613,14.882352941176473,22.65423406060606,82.20022463636361
20928,STATE - ARUNACHAL PRADESH,Repair of consumer electronics,26,25,1,9,8,1,17,17,0,8,4,4,6,4,2,2,0,2,34,25,22.65423406060606,82.20022463636361
20929,STATE - ARUNACHAL PRADESH,Repair of household appliances and home and garden equipment,44,44,0,17,17,0,27,27,0,4,3,1,2,2,0,2,1,1,48,44,22.65423406060606,82.20022463636361
20930,STATE - ARUNACHAL PRADESH,Repair of footwear and leather goods,48,48,0,10,10,0,38,38,0,1,0,1,0,0,0,1,0,1,49,48,22.65423406060606,82.20022463636361
20931,STATE - ARUNACHAL PRADESH,"Repair of personal and household goods, n.e.c.",422,389,33,148,133,15,274,256,18,60,39,21,25,16,9,35,23,12,482,11.787878787878787,22.65423406060606,82.20022463636361
20932,STATE - ARUNACHAL PRADESH,Other personal service activities,2402,1956,446,1129,906,223,1273,1050,223,392,303,89,255,204,51,137,99,38,2794,4.385650224215246,22.65423406060606,82.20022463636361
20933,STATE - ARUNACHAL PRADESH,Other personal service activities,2402,1956,446,1129,906,223,1273,1050,223,392,303,89,255,204,51,137,99,38,2794,4.385650224215246,22.65423406060606,82.20022463636361
20934,STATE - ARUNACHAL PRADESH,Washing and (dry-) cleaning of textile and fur products,116,94,22,41,29,12,75,65,10,22,14,8,16,10,6,6,4,2,138,4.2727272727272725,22.65423406060606,82.20022463636361
20935,STATE - ARUNACHAL PRADESH,Hairdressing and other beauty treatment,685,504,181,202,159,43,483,345,138,48,28,20,14,9,5,34,19,15,733,2.7845303867403315,22.65423406060606,82.20022463636361
20936,STATE - ARUNACHAL PRADESH,Funeral and related activities,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
20937,STATE - ARUNACHAL PRADESH,Other personal service activities n.e.c.,1595,1352,243,880,712,168,715,640,75,322,261,61,225,185,40,97,76,21,1917,5.563786008230453,22.65423406060606,82.20022463636361
20938,STATE - ARUNACHAL PRADESH,Activities of households as employers of domestic personnel,2503,859,1644,1128,446,682,1375,413,962,949,216,733,457,111,346,492,105,387,3452,0.5225060827250608,22.65423406060606,82.20022463636361
20939,STATE - ARUNACHAL PRADESH,Activities of households as employers of domestic personnel,2503,859,1644,1128,446,682,1375,413,962,949,216,733,457,111,346,492,105,387,3452,0.5225060827250608,22.65423406060606,82.20022463636361
20940,STATE - ARUNACHAL PRADESH,Activities of households as employers of domestic personnel,2503,859,1644,1128,446,682,1375,413,962,949,216,733,457,111,346,492,105,387,3452,0.5225060827250608,22.65423406060606,82.20022463636361
20941,STATE - ARUNACHAL PRADESH,Undifferentiated goods- and services-producing activities of private,12,6,6,5,1,4,7,5,2,2,0,2,1,0,1,1,0,1,14,1,22.65423406060606,82.20022463636361
20942,STATE - ARUNACHAL PRADESH,Undifferentiated goods-producing activities of private households for own,11,6,5,4,1,3,7,5,2,0,0,0,0,0,0,0,0,0,11,1.2,22.65423406060606,82.20022463636361
20943,STATE - ARUNACHAL PRADESH,Undifferentiated goods-producing activities of private households for own,11,6,5,4,1,3,7,5,2,0,0,0,0,0,0,0,0,0,11,1.2,22.65423406060606,82.20022463636361
20944,STATE - ARUNACHAL PRADESH,Undifferentiated service-producing activities of private households for own,1,0,1,1,0,1,0,0,0,2,0,2,1,0,1,1,0,1,3,0,22.65423406060606,82.20022463636361
20945,STATE - ARUNACHAL PRADESH,Undifferentiated service-producing activities of private households for own,1,0,1,1,0,1,0,0,0,2,0,2,1,0,1,1,0,1,3,0,22.65423406060606,82.20022463636361
20946,STATE - ARUNACHAL PRADESH,Activities of extraterritorial organizations and bodies,9628,4629,4999,6665,3393,3272,2963,1236,1727,17092,6939,10153,11124,4770,6354,5968,2169,3799,26720,0.9259851970394078,22.65423406060606,82.20022463636361
20947,STATE - ARUNACHAL PRADESH,Activities of extraterritorial organizations and bodies,14,12,2,12,12,0,2,0,2,0,0,0,0,0,0,0,0,0,14,6,22.65423406060606,82.20022463636361
20948,STATE - ARUNACHAL PRADESH,Activities of extraterritorial organizations and bodies,14,12,2,12,12,0,2,0,2,0,0,0,0,0,0,0,0,0,14,6,22.65423406060606,82.20022463636361
20949,STATE - ARUNACHAL PRADESH,Blank,5664,3235,2429,3967,2358,1609,1697,877,820,7901,3359,4542,5579,2450,3129,2322,909,1413,13565,1.331823795800741,22.65423406060606,82.20022463636361
20950,STATE - ARUNACHAL PRADESH,Blank,5664,3235,2429,3967,2358,1609,1697,877,820,7901,3359,4542,5579,2450,3129,2322,909,1413,13565,1.331823795800741,22.65423406060606,82.20022463636361
20951,STATE - ARUNACHAL PRADESH,Incomplete description/ Wrongly Classifed,3950,1382,2568,2686,1023,1663,1264,359,905,9191,3580,5611,5545,2320,3225,3646,1260,2386,13141,0.5381619937694704,22.65423406060606,82.20022463636361
20952,STATE - ARUNACHAL PRADESH,Incomplete description/ Wrongly Classifed,3950,1382,2568,2686,1023,1663,1264,359,905,9191,3580,5611,5545,2320,3225,3646,1260,2386,13141,0.5381619937694704,22.65423406060606,82.20022463636361
