,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
144815,STATE - UTTAR PRADESH,"Manufacture of luggage, handbags and the like, saddlery and harness",5,5,0,0,0,0,5,5,0,2,2,0,0,0,0,2,2,0,7,5,22.65423406060606,82.20022463636361
144816,STATE - UTTAR PRADESH,Manufacture of footwear,223,209,14,31,31,0,192,178,14,52,48,4,0,0,0,52,48,4,275,14.928571428571429,22.65423406060606,82.20022463636361
144817,STATE - UTTAR PRADESH,Manufacture of footwear,223,209,14,31,31,0,192,178,14,52,48,4,0,0,0,52,48,4,275,14.928571428571429,22.65423406060606,82.20022463636361
144818,STATE - UTTAR PRADESH,"Manufacture of wood and products of wood and cork, except furniture;",588,525,63,416,373,43,172,152,20,436,291,145,387,260,127,49,31,18,1024,8.333333333333334,22.65423406060606,82.20022463636361
144819,STATE - UTTAR PRADESH,Sawmilling and planing of wood,65,63,2,41,39,2,24,24,0,46,31,15,38,25,13,8,6,2,111,31.5,22.65423406060606,82.20022463636361
144820,STATE - UTTAR PRADESH,Saw milling and planing of wood,65,63,2,41,39,2,24,24,0,46,31,15,38,25,13,8,6,2,111,31.5,22.65423406060606,82.20022463636361
144821,STATE - UTTAR PRADESH,"Manufacture of products of wood, cork, straw and plaiting materials",523,462,61,375,334,41,148,128,20,390,260,130,349,235,114,41,25,16,913,7.573770491803279,22.65423406060606,82.20022463636361
144822,STATE - UTTAR PRADESH,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",12,12,0,4,4,0,8,8,0,7,7,0,3,3,0,4,4,0,19,12,22.65423406060606,82.20022463636361
144823,STATE - UTTAR PRADESH,Manufacture of builders carpentry and joinery,313,308,5,255,250,5,58,58,0,139,129,10,124,118,6,15,11,4,452,61.6,22.65423406060606,82.20022463636361
144824,STATE - UTTAR PRADESH,Manufacture of wooden containers,36,18,18,28,14,14,8,4,4,40,19,21,30,15,15,10,4,6,76,1,22.65423406060606,82.20022463636361
144825,STATE - UTTAR PRADESH,"Manufacture of other products of wood; manufacture of articles of cork,",162,124,38,88,66,22,74,58,16,204,105,99,192,99,93,12,6,6,366,3.263157894736842,22.65423406060606,82.20022463636361
144826,STATE - UTTAR PRADESH,Manufacture of paper and paper products,43,41,2,33,33,0,10,8,2,19,15,4,11,11,0,8,4,4,62,20.5,22.65423406060606,82.20022463636361
144827,STATE - UTTAR PRADESH,Manufacture of paper and paper products,43,41,2,33,33,0,10,8,2,19,15,4,11,11,0,8,4,4,62,20.5,22.65423406060606,82.20022463636361
144828,STATE - UTTAR PRADESH,"Manufacture of pulp, paper and paperboard",17,17,0,13,13,0,4,4,0,2,2,0,2,2,0,0,0,0,19,17,22.65423406060606,82.20022463636361
144829,STATE - UTTAR PRADESH,Manufacture of corrugated paper and paperboard and containers of,12,12,0,8,8,0,4,4,0,4,2,2,0,0,0,4,2,2,16,12,22.65423406060606,82.20022463636361
